Gender_enc,Living_Area,Marital_Status,Time_Spent,Usage_Frequency,Purpose_Use,Neglect_Duties,Preoccupation,Withdrawal_Anxiety,Attempted_Control,Mood_Regulation,Deception_Use,Relationship_Impact,Behavioral_Intensity,Withdrawal_x_Neglect,Control_Failure,Social_Damage,Craving_Score
-0.8747882864429768,2.486101308834976,0.5704923531970134,-0.8597659862119,-0.053656387763251004,1.2007356613360458,-0.3226811832430985,0.16764024649570466,-0.3907427933681374,-0.3858903860269168,0.4015967860658131,0.9964748203342103,-0.9738225136093798,-0.08707636979000256,-0.4912467394869634,-0.3237622943052164,-0.23373356027243733,-0.1370923639005803
1.1929814836505974,2.486101308834976,0.5704923531970134,-1.8563466210342257,-0.053656387763251004,-0.1663940272930507,-1.028980741063284,0.5651383268625703,-1.3076644624458913,-0.9319875145966747,-1.1229296330724787,-0.3862230459913636,-0.9738225136093798,-1.094950327586413,-1.0211853384999718,-0.8989387586786192,-0.9560097730041779,-0.4562584954747694
-0.8747882864429768,-0.43334402503492137,0.5704923531970134,1.1333952834327512,0.9858900483468199,0.24769443165877292,-0.3226811832430985,-0.7472175601336456,-0.3907427933681374,-1.351565130095496,0.4015967860658131,0.032580841763331536,-0.9738225136093798,-0.21306061451455394,-0.4912467394869634,2.282489900644898,-0.737240298275297,-0.7014803752978847
1.1929814836505974,-0.43334402503492137,0.5704923531970134,1.1333952834327512,-0.053656387763251004,0.24769443165877292,1.0899179323972727,0.16764024649570466,0.5261788757096165,0.5797843580416625,1.926123205204105,0.032580841763331536,1.6264826560478296,1.17276607745551,0.9219228578810589,0.27768051991404075,1.2767866537361416,0.42729564749672405
-0.8747882864429768,-0.43334402503492137,0.5704923531970134,1.1333952834327512,-0.053656387763251004,0.24769443165877292,0.3836183745770871,0.16764024649570466,-0.3907427933681374,-1.351565130095496,0.4015967860658131,0.032580841763331536,-0.9738225136093798,-0.08707636979000256,-0.1379543401449578,2.282489900644898,-0.737240298275297,-0.1370923639005803
-0.6209139455323138,-0.43334402503492137,0.5704923531970134,-1.8563466210342257,-0.053656387763251004,-1.658388027695773,0.29690111169777844,-0.7472175601336456,0.41360208511591073,-1.351565130095496,-1.0293413270972658,0.032580841763331536,-0.9738225136093798,-0.9844340365756474,0.283543904036333,-0.7247241704513879,-0.737240298275297,-0.2063861685028628
-0.8747882864429768,-0.43334402503492137,-1.4834539331869605,1.1333952834327512,2.025436484456891,0.24769443165877292,1.0899179323972727,1.082498053125055,0.5261788757096165,0.5797843580416625,0.4015967860658131,0.032580841763331536,0.9764063636335273,1.17276607745551,0.9219228578810589,0.27768051991404075,0.773279915733282,0.9916836588940284
-0.8747882864429768,-0.43334402503492137,0.5704923531970134,-1.8563466210342257,-0.053656387763251004,-1.658388027695773,0.3836183745770871,1.9973558597544052,0.5261788757096165,-0.3858903860269168,-0.36066642350333283,0.9964748203342103,-0.9738225136093798,-0.21306061451455394,0.39198425886805055,-1.1256860465975593,-0.23373356027243733,1.5560716702913329
-0.8747882864429768,-0.43334402503492137,0.5704923531970134,1.1333952834327512,2.025436484456891,2.153776891013319,-1.028980741063284,-0.7472175601336456,-1.3076644624458913,0.5797843580416625,-0.36066642350333283,0.9964748203342103,-0.9738225136093798,0.1648921196590996,-1.0211853384999718,0.27768051991404075,-0.23373356027243733,-1.265868386695189
1.1929814836505974,-0.43334402503492137,-1.4834539331869605,1.1333952834327512,-0.053656387763251004,0.24769443165877292,1.0899179323972727,0.16764024649570466,1.4431005447873704,0.5797843580416625,1.1638599956349591,0.032580841763331536,1.6264826560478296,1.17276607745551,1.62850765656507,0.27768051991404075,1.2767866537361416,0.9916836588940284
-0.13867985685462175,1.4468036311797075,0.5704923531970134,1.1333952834327512,2.025436484456891,1.8145023290881073,1.3413545603263284,1.9973558597544052,0.19976256977348014,0.5797843580416625,1.926123205204105,1.960368798905089,0.557751695445822,1.9286715458028172,0.796153772257287,0.27768051991404075,1.4560307647387254,1.3551543444086915
1.1929814836505974,-0.43334402503492137,-1.4834539331869605,1.1333952834327512,-0.053656387763251004,0.24769443165877292,1.0899179323972727,0.16764024649570466,1.4431005447873704,0.5797843580416625,1.1638599956349591,0.032580841763331536,1.6264826560478296,1.17276607745551,1.62850765656507,0.27768051991404075,1.2767866537361416,0.9916836588940284
-0.8747882864429768,-0.43334402503492137,0.5704923531970134,0.13681464861042558,0.9858900483468199,-0.7053467980185001,-1.028980741063284,-0.7472175601336456,-1.3076644624458913,-1.351565130095496,-1.1229296330724787,-1.895207115378426,-0.9738225136093798,-1.2209345723109641,-1.0211853384999718,1.2800852102794693,-1.7442537742810165,-1.265868386695189
1.1929814836505974,-0.43334402503492137,-1.4834539331869605,0.13681464861042558,-0.053656387763251004,0.24769443165877292,1.0899179323972727,0.16764024649570466,0.5261788757096165,0.5797843580416625,1.1638599956349591,0.032580841763331536,1.6264826560478296,0.9207975880064073,0.9219228578810589,-0.3237622943052164,1.2767866537361416,0.42729564749672405
1.1929814836505974,-0.43334402503492137,-1.4834539331869605,-0.8597659862119,-0.053656387763251004,0.24769443165877292,-1.028980741063284,0.16764024649570466,-0.3907427933681374,0.5797843580416625,-1.1229296330724787,0.032580841763331536,0.3263300712192249,-0.3390448592391053,-0.8445391388289689,-0.9252051085244737,0.26977317773042236,-0.1370923639005803
-0.8747882864429768,-0.43334402503492137,0.5704923531970134,1.1333952834327512,-0.053656387763251004,-1.658388027695773,-1.028980741063284,1.082498053125055,-0.3907427933681374,-0.3858903860269168,-1.1229296330724787,-0.9313131368075472,-0.9738225136093798,-0.7169975934127588,-0.8445391388289689,1.2800852102794693,-1.2407470362781567,0.42729564749672405
-0.8747882864429768,-0.43334402503492137,0.5704923531970134,1.1333952834327512,-0.053656387763251004,0.24769443165877292,1.0899179323972727,0.16764024649570466,0.5261788757096165,0.5797843580416625,1.1638599956349591,0.032580841763331536,1.6264826560478296,1.0467818327309586,0.9219228578810589,0.27768051991404075,1.2767866537361416,0.42729564749672405
1.1929814836505974,-0.43334402503492137,-1.4834539331869605,1.1333952834327512,-0.053656387763251004,0.24769443165877292,1.0899179323972727,0.16764024649570466,0.5261788757096165,0.5797843580416625,0.004901368631778597,0.032580841763331536,1.6264826560478296,0.855233132154778,0.9219228578810589,0.27768051991404075,1.2767866537361416,0.42729564749672405
-0.8747882864429768,-0.43334402503492137,2.6244386395809873,-0.8597659862119,-0.053656387763251004,0.24769443165877292,-1.028980741063284,0.16764024649570466,-0.3907427933681374,0.5797843580416625,-0.36066642350333283,0.032580841763331536,-0.3237462211950774,-0.3390448592391053,-0.8445391388289689,-0.9252051085244737,-0.23373356027243733,-0.1370923639005803
